,Unnamed: 0,id,standard_smiles,mol,rule_of_five,rule_of_ghose,rule_of_veber,rule_of_reos,alerts_BMS,alerts_PAINS,alerts_SureChEMBL,alerts_Chelator,alerts_AlphaScreen-Hitters,alerts_Frequent-Hitter,filters_NIBR,filter_complexity,filter_bredt,filter_molecular_graph,cluster,smiles
56,100,compound_1429,COC(=O)c1nnn(-c2cccc(Cl)c2C)c1C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1d850>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1579,COC(=O)c1nnn(-c2cccc(Cl)c2C)c1C(=O)OC
57,101,compound_2375,Cc1cc2c(=O)n(C)c(SCC(=O)c3cccs3)nc2s1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1d8c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1578,Cc1cc2c(=O)n(C)c(SCC(=O)c3cccs3)nc2s1
58,106,compound_2260,Cc1cc(C)n(-c2cc(-n3nc(C)cc3C)ncn2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1daf0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1577,Cc1cc(C)n(-c2cc(-n3nc(C)cc3C)ncn2)n1
59,107,compound_1864,O=c1c(=O)n(-c2cccc(Cl)c2)ccn1Cc1ccccc1F,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1db60>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1576,O=c1c(=O)n(-c2cccc(Cl)c2)ccn1Cc1ccccc1F
60,108,compound_0219,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(F)cc2F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1dbd0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1575,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(F)cc2F)cc1
61,110,compound_0347,CCN(CC)C(=O)c1c(C(=O)OC)c(C)n(NC(N)=O)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1dcb0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1574,CCN(CC)C(=O)c1c(C(=O)OC)c(C)n(NC(N)=O)c1C
62,112,compound_2024,N#Cc1ccc2[nH]cc(C(=O)Cc3ccccc3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1dd90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1573,N#Cc1ccc2[nH]cc(C(=O)Cc3ccccc3)c2c1
63,113,compound_1511,CCOCC(=O)Nc1cc(C(F)(F)F)ccc1OCC,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1de00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1572,CCOCC(=O)Nc1cc(C(F)(F)F)ccc1OCC
64,114,compound_1343,COc1ccc(CN2C(=O)C3(OCCCO3)c3cccc(C)c32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1de70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1571,COc1ccc(CN2C(=O)C3(OCCCO3)c3cccc(C)c32)cc1
65,116,compound_0384,COc1ccc(C2CC(c3cccs3)=Nc3nnnn32)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1df50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1570,COc1ccc(C2CC(c3cccs3)=Nc3nnnn32)c(OC)c1
66,117,compound_2435,Cc1nnc(SCC(=O)Nc2cccc3ccccc23)s1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1dfc0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1569,Cc1nnc(SCC(=O)Nc2cccc3ccccc23)s1
67,118,compound_0260,Cc1cc(C)n(-c2ccc(C(=O)Nc3sccc3C(N)=O)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e030>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1568,Cc1cc(C)n(-c2ccc(C(=O)Nc3sccc3C(N)=O)cc2)n1
68,119,compound_1131,CCOC(=O)C1=C(C)NC(=O)NC1c1cccc(F)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e0a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,199,CCOC(=O)C1=C(C)NC(=O)NC1c1cccc(F)c1
69,120,compound_2620,Cc1ccccc1-n1c(C)nnc1SCC(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e110>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,195,Cc1ccccc1-n1c(C)nnc1SCC(=O)OC(C)(C)C
70,122,compound_1523,CCOc1ncccc1C(=O)Nc1ccc(C(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e1f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,158,CCOc1ncccc1C(=O)Nc1ccc(C(C)=O)cc1
71,125,compound_1883,O=C(Cn1c(=O)oc2ccccc21)Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e340>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,210,O=C(Cn1c(=O)oc2ccccc21)Nc1cccc(Cl)c1
72,127,compound_1471,COCCCNC(=O)C1CC(=O)N(c2ccc(C)cc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e420>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1567,COCCCNC(=O)C1CC(=O)N(c2ccc(C)cc2)C1
73,128,compound_2777,O=C(Nc1cc2c(cc1Cl)OCCCO2)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e490>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,38,O=C(Nc1cc2c(cc1Cl)OCCCO2)c1ccncc1
74,129,compound_1441,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc(Cl)cn1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e500>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1566,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc(Cl)cn1
75,131,compound_0976,CCOc1ccccc1NC(=O)c1ccc(-n2nc(C)cc2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e5e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,230,CCOc1ccccc1NC(=O)c1ccc(-n2nc(C)cc2C)cc1
76,132,compound_0884,CSc1nc(C)c(C(=O)Nc2ccccc2)c(C)c1C#N,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e650>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1565,CSc1nc(C)c(C(=O)Nc2ccccc2)c(C)c1C#N
77,134,compound_2172,O=C(CSc1ncn(-c2ccccc2)n1)Nc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e730>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,O=C(CSc1ncn(-c2ccccc2)n1)Nc1ccc(F)cc1
78,135,compound_1901,O=C1Nc2ccc(S(=O)(=O)NCc3ccco3)c3cccc1c23,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e7a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1564,O=C1Nc2ccc(S(=O)(=O)NCc3ccco3)c3cccc1c23
79,136,compound_1485,CC(=O)Nc1ccc(NC(=O)COc2ccc(C)c(C)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e810>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,229,CC(=O)Nc1ccc(NC(=O)COc2ccc(C)c(C)c2)cc1
80,137,compound_0553,NC(=O)c1c(NC(=O)c2noc3c2CCCC3)sc2c1CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e880>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,NC(=O)c1c(NC(=O)c2noc3c2CCCC3)sc2c1CCCC2
81,139,compound_0549,CCC(C)C(NC(N)=O)C(=O)Nc1ccc(F)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e960>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1563,CCC(C)C(NC(N)=O)C(=O)Nc1ccc(F)c(Cl)c1
82,140,compound_1178,O=C(NCCNC(=O)c1ccncc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1e9d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1562,O=C(NCCNC(=O)c1ccncc1)c1ccccc1
83,141,compound_2524,CCn1cc(Cl)c(C(=O)Nn2c(C)cc(C)cc2=O)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1ea40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1561,CCn1cc(Cl)c(C(=O)Nn2c(C)cc(C)cc2=O)n1
84,142,compound_1017,O=C(CSc1nnc(-c2ccccc2)o1)NC1CC2CCC1C2,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1eab0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1560,O=C(CSc1nnc(-c2ccccc2)o1)NC1CC2CCC1C2
85,143,compound_1992,Cc1nnsc1C(=O)n1nc(C(F)(F)F)cc1-c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1eb20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1559,Cc1nnsc1C(=O)n1nc(C(F)(F)F)cc1-c1cccs1
86,144,compound_0393,N#Cc1cnc(-n2nccc2-c2ccc(Cl)cc2Cl)nc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1eb90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1558,N#Cc1cnc(-n2nccc2-c2ccc(Cl)cc2Cl)nc1
87,145,compound_0700,COc1ccc(S(=O)(=O)N2CC(C)OC(C)C2)c(C)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1ec00>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,200,COc1ccc(S(=O)(=O)N2CC(C)OC(C)C2)c(C)c1C
88,146,compound_0950,CCOc1ccccc1NC(=O)CCn1c(=O)oc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1ec70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,76,CCOc1ccccc1NC(=O)CCn1c(=O)oc2ccccc21
89,147,compound_0362,COc1ccc(C(=O)OCc2nnc(-c3ccccc3)o2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1ece0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1557,COc1ccc(C(=O)OCc2nnc(-c3ccccc3)o2)cc1OC
90,150,compound_1481,Cc1ccnc(SCC(=O)NCCc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1ee30>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,166,Cc1ccnc(SCC(=O)NCCc2ccccc2)n1
91,151,compound_0399,COc1ccc(NC(=O)NCc2cnn(C)c2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1eea0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1556,COc1ccc(NC(=O)NCc2cnn(C)c2C)cc1
92,153,compound_0133,CCOc1ccc(NC(=O)CSc2nnc(C)n2CC)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1ef80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,125,CCOc1ccc(NC(=O)CSc2nnc(C)n2CC)cc1
93,154,compound_2606,Cc1ccccc1NC(=O)C1COc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1eff0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1555,Cc1ccccc1NC(=O)C1COc2ccccc2O1
94,155,compound_2404,CCc1nc(SCC(=O)N2CCOCC2)c2ccccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f060>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1554,CCc1nc(SCC(=O)N2CCOCC2)c2ccccc2n1
95,160,compound_0882,CCC(C)C(NC(N)=O)C(=O)Nc1ccc(Br)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f290>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1553,CCC(C)C(NC(N)=O)C(=O)Nc1ccc(Br)cc1F
96,161,compound_1346,Cc1ccc(OCc2nnc(NC(=O)C3CC3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f300>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1552,Cc1ccc(OCc2nnc(NC(=O)C3CC3)s2)cc1
97,162,compound_0630,COc1ccc(OC)c(NC(=O)CS(=O)(=O)c2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f370>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1551,COc1ccc(OC)c(NC(=O)CS(=O)(=O)c2ccccc2)c1
98,163,compound_1507,O=C(Cc1cccc(O)c1)Nc1cc(-c2ccncc2)c[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f3e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1550,O=C(Cc1cccc(O)c1)Nc1cc(-c2ccncc2)c[nH]c1=O
99,166,compound_2861,COc1ccc(OCC(=O)OCC(=O)N2CC(C)OC(C)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f530>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,164,COc1ccc(OCC(=O)OCC(=O)N2CC(C)OC(C)C2)cc1
100,167,compound_1831,Nn1c(SCc2cn3ccccc3n2)nnc1-c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f5a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1549,Nn1c(SCc2cn3ccccc3n2)nnc1-c1ccco1
101,168,compound_1410,COC(=O)C(NC(=O)CSc1ccccn1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f610>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1548,COC(=O)C(NC(=O)CSc1ccccn1)c1ccccc1
102,169,compound_0043,Nn1c(SCCOc2ccc(Cl)cc2)nnc1-c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f680>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1547,Nn1c(SCCOc2ccc(Cl)cc2)nnc1-c1ccco1
103,170,compound_2661,Cc1ccc(C(=O)Nc2ncn(Cc3ccc(F)cc3Cl)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f6f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1546,Cc1ccc(C(=O)Nc2ncn(Cc3ccc(F)cc3Cl)n2)cc1
104,173,compound_1067,Cc1cccc(N2CCN(C(=O)COc3ccccc3C#N)CC2)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f840>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,192,Cc1cccc(N2CCN(C(=O)COc3ccccc3C#N)CC2)c1C
105,175,compound_2774,CCc1c(C)nc(SCC(=O)NC2CCCCC2)[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1f920>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1545,CCc1c(C)nc(SCC(=O)NC2CCCCC2)[nH]c1=O
106,178,compound_2515,COc1ccc(CCc2nc(C)ccc2O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1fa70>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,187,COc1ccc(CCc2nc(C)ccc2O)cc1OC
107,179,compound_1235,COc1ccc(NC(=O)CCSc2nn3cnnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1fae0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1544,COc1ccc(NC(=O)CCSc2nn3cnnc3o2)cc1
108,180,compound_2821,O=C(Cn1cnc2c(cnn2-c2ccccc2)c1=O)N1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1fb50>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1543,O=C(Cn1cnc2c(cnn2-c2ccccc2)c1=O)N1CCCCC1
109,185,compound_0034,CCCN1C(=O)OC(C)(CCc2ccccc2)C1(C)O,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1fd80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1542,CCCN1C(=O)OC(C)(CCc2ccccc2)C1(C)O
110,186,compound_1272,Cc1ccc2c(c1)[nH]c1c(N3CCCCC3)ncnc12,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1fdf0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,Cc1ccc2c(c1)[nH]c1c(N3CCCCC3)ncnc12
111,188,compound_1526,O=C(CSc1ncnc2ccccc12)Nc1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1fed0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1541,O=C(CSc1ncnc2ccccc12)Nc1ccc2c(c1)OCO2
112,189,compound_2141,CCS(=O)(=O)NC1CC(=O)N(c2ccc(OC)cc2)C1,<rdkit.Chem.rdchem.Mol object at 0x7352c0f1ff40>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1540,CCS(=O)(=O)NC1CC(=O)N(c2ccc(OC)cc2)C1
113,190,compound_2264,Cc1cc(=O)[nH]c(SCc2cn3cc(Cl)ccc3n2)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4040>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1539,Cc1cc(=O)[nH]c(SCc2cn3cc(Cl)ccc3n2)n1
114,193,compound_0254,CC(=O)Nc1ccc(OCC(O)Cn2cnc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4190>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,51,CC(=O)Nc1ccc(OCC(O)Cn2cnc3ccccc32)cc1
115,194,compound_0178,CC(C)OCCCNC(=O)NC1(C(F)(F)F)Oc2ccccc2O1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4200>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1538,CC(C)OCCCNC(=O)NC1(C(F)(F)F)Oc2ccccc2O1
116,195,compound_0206,COC(=O)CN(C)C(=O)C12CCC(C)(C(=O)O1)C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4270>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1537,COC(=O)CN(C)C(=O)C12CCC(C)(C(=O)O1)C2(C)C
117,196,compound_2306,Cc1ccc(NC(=O)c2csc(-c3cccnc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c42e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1536,Cc1ccc(NC(=O)c2csc(-c3cccnc3)n2)cc1
118,197,compound_1719,CC(C)C(=O)Nc1ccc(-c2nc3ccccc3c(=O)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4350>,True,True,True,True,True,True,True,True,True,True,False,True,True,True,1535,CC(C)C(=O)Nc1ccc(-c2nc3ccccc3c(=O)o2)cc1
119,198,compound_1434,Cc1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)n(N)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7352c10c43c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,228,Cc1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)n(N)c1=O
120,200,compound_2553,O=C(NCCOC(=O)c1ccccc1Cl)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c44a0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1534,O=C(NCCOC(=O)c1ccccc1Cl)c1ccncc1
121,203,compound_0920,CCOC(=O)C1=C(C)C(c2ccc(OC)cc2)NC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c45f0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1533,CCOC(=O)C1=C(C)C(c2ccc(OC)cc2)NC(=O)N1
122,205,compound_2373,c1ccc(-c2nnc(CSc3ncnc4[nH]cnc34)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c46d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1532,c1ccc(-c2nnc(CSc3ncnc4[nH]cnc34)o2)cc1
123,206,compound_1097,COc1ccccc1N(C(C)=O)S(=O)(=O)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4740>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1531,COc1ccccc1N(C(C)=O)S(=O)(=O)c1ccc(Cl)cc1
124,207,compound_1371,O=C(C1COc2ccccc2O1)N1CCc2ccccc2C1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c47b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1530,O=C(C1COc2ccccc2O1)N1CCc2ccccc2C1
125,209,compound_1196,O=C(CSc1nnc(-c2ccccc2)o1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4890>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,O=C(CSc1nnc(-c2ccccc2)o1)N1CCCC1
126,210,compound_0953,CCCn1c(C(O)c2ccc(OC)cc2)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4900>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1529,CCCn1c(C(O)c2ccc(OC)cc2)nc2ccccc21
127,211,compound_1494,c1ccc(OCCOc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4970>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1528,c1ccc(OCCOc2ncnc3ccccc23)cc1
128,212,compound_1469,COc1ccc(Cc2nc(-c3ccncc3)no2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c49e0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1527,COc1ccc(Cc2nc(-c3ccncc3)no2)cc1
129,214,compound_2205,CC(=O)Nc1ccc(NC(=O)COc2cc(C)ccc2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4ac0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,229,CC(=O)Nc1ccc(NC(=O)COc2cc(C)ccc2C)cc1
130,215,compound_1247,CC1CCN(C(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4b30>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1526,CC1CCN(C(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1
131,218,compound_0352,COCCNC(=O)Cn1cc(C(=O)c2ccccc2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4c80>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,157,COCCNC(=O)Cn1cc(C(=O)c2ccccc2)c2ccccc21
132,219,compound_0450,O=c1ccc(C(F)(F)F)cn1Cc1cc(=O)n2ccsc2n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4cf0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1525,O=c1ccc(C(F)(F)F)cn1Cc1cc(=O)n2ccsc2n1
133,221,compound_0674,CC1CCc2c(sc(NC(=O)Nc3ccccc3)c2C(N)=O)C1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4dd0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,46,CC1CCc2c(sc(NC(=O)Nc3ccccc3)c2C(N)=O)C1
134,223,compound_2089,O=C(Cn1cncn1)N1CCN(c2ccc(F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4eb0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1524,O=C(Cn1cncn1)N1CCN(c2ccc(F)cc2)CC1
135,224,compound_2937,CC(=O)c1ccc(NC(=O)CN(C(C)=O)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4f20>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1523,CC(=O)c1ccc(NC(=O)CN(C(C)=O)c2ccccc2)cc1
136,225,compound_0238,COc1cccc(NC(=O)CCS(=O)(=O)c2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c4f90>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,66,COc1cccc(NC(=O)CCS(=O)(=O)c2ccccc2)c1
137,226,compound_1567,N#Cc1c2ccc(OCC(N)=O)cc2n2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5000>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1522,N#Cc1c2ccc(OCC(N)=O)cc2n2ccccc12
138,230,compound_0796,N#Cc1cnn2c(C(F)(F)F)cc(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x7352c10c51c0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1521,N#Cc1cnn2c(C(F)(F)F)cc(-c3ccccc3)nc12
139,231,compound_2665,CC(C)N(C(=O)Cn1nnc2ccccc2c1=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5230>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,225,CC(C)N(C(=O)Cn1nnc2ccccc2c1=O)c1ccccc1
140,233,compound_1584,Cc1nc(-c2cnccn2)sc1C(=O)NCc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5310>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1520,Cc1nc(-c2cnccn2)sc1C(=O)NCc1ccncc1
141,234,compound_0534,CCOC=CC(O)(CNC(=O)c1cccnc1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5380>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1519,CCOC=CC(O)(CNC(=O)c1cccnc1)C(F)(F)F
142,236,compound_0963,Cc1cccc(N(CC(N)=O)S(=O)(=O)c2ccccc2)c1C,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5460>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1518,Cc1cccc(N(CC(N)=O)S(=O)(=O)c2ccccc2)c1C
143,237,compound_0027,O=C(NC1CCCC1)c1cccc(S(=O)(=O)N2CCCCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c54d0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,61,O=C(NC1CCCC1)c1cccc(S(=O)(=O)N2CCCCC2)c1
144,238,compound_1292,CCC(=O)N1c2ccc(F)cc2C2OCCC2C1c1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5540>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1517,CCC(=O)N1c2ccc(F)cc2C2OCCC2C1c1ccco1
145,239,compound_0648,CCCCC(=O)Nc1ccc(C(=O)N2CCc3ccccc3C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c55b0>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1516,CCCCC(=O)Nc1ccc(C(=O)N2CCc3ccccc3C2)cc1
146,241,compound_1813,O=C(NC1CCCC1)c1cc(=O)[nH]c2ccc(Br)cc12,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5690>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1515,O=C(NC1CCCC1)c1cc(=O)[nH]c2ccc(Br)cc12
147,243,compound_2304,Nc1cc(N)nc(SCC(=O)Nc2cccc(Cl)c2Cl)n1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5770>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,80,Nc1cc(N)nc(SCC(=O)Nc2cccc(Cl)c2Cl)n1
148,245,compound_0813,O=C(Cn1cc(C(F)(F)F)ccc1=O)NCc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7352c10c5850>,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1514,O=C(Cn1cc(C(F)(F)F)ccc1=O)NCc1ccc(Cl)cc1
