id,standard_smiles,syba_score,mce18
compound_2049,CCOC(=O)C(Cc1ccc(OC)cc1)c1nc2ccccc2[nH]1,108.75601041489156,64.0
compound_1206,Cc1cc2ncn(S(=O)(=O)c3ccc(F)cc3)c2cc1C,94.28107059719896,57.0
compound_0966,Cc1ccc(-c2cc(C(=O)NCC3CCCO3)c3ccccc3n2)o1,145.83127962704748,104.92307692307692
compound_0867,COc1ccc(CN2CC(C(=O)N3CCOCC3)CC2=O)cc1,130.58464016566515,70.36789297658864
compound_0261,O=C(Nc1ccc2c(c1)OCO2)c1noc2c1CCc1ccccc1-2,130.7556191826441,124.97454545454544
compound_2641,Cc1c(C(=O)OC2CCCC2C)[nH]c2c1C(=O)CCC2,52.96811083858916,76.36923076923077
compound_0756,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccccc2)cc1,114.26702963611552,69.17454545454545
compound_2517,O=C(NCc1ccco1)C1CCCN1C(=O)Nc1cccc(F)c1,151.58827234542662,68.12121212121212
compound_1451,Fc1ccc(-c2cc(N3CCOCC3)nc(-c3cccnc3)n2)cc1,90.93742080370104,81.02260869565218
compound_1113,CC1CCCCC1NC(=O)COc1ncnc2sc3c(c12)CCC3,137.92365720856824,109.3103448275862
compound_1152,COc1ccc2c(c1OC)C(=O)N(c1ccc(C(C)=O)cc1)C2,37.80194100264371,55.2806324110672
compound_2679,CS(=O)(=O)c1cccc(N2CCN(CC3CCCCO3)C2=O)c1,65.9700137981742,79.01217391304348
compound_0425,O=C(NCc1ccc2c(c1)OCO2)c1ccc(C(F)(F)F)cc1,154.7189310264895,55.318077803203664
compound_1373,COc1ccccc1Nc1nc(N2CCOCC2)c2cnn(C)c2n1,120.74626704032173,84.7304347826087
compound_0752,Cc1ccc(C)c(C(=O)Nc2cc(C)nn2-c2nc(C)cc(C)n2)c1,130.66381087171197,57.0
compound_1324,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,81.86594838970578,60.31578947368421
compound_2394,c1nc(NCc2ccc3c(c2)OCO3)c2nc[nH]c2n1,119.68797135580024,73.56
compound_1712,Cc1cc(C)c2c(N)c(S(=O)(=O)c3ccccc3)sc2n1,71.45045938875558,57.0
compound_1990,CC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,32.284190603315686,73.28571428571428
compound_2124,Nc1nc(Cn2nnc(-c3ccncc3)n2)nc(N2CCCCC2)n1,107.22049218347546,81.42857142857143
compound_2520,CC(C)Cn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,90.94660123430364,57.98418972332016
compound_1679,O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)C1CCC1,143.85634635738666,85.91304347826086
compound_2735,COC(=O)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(F)cc1,93.23695763703712,79.8452380952381
compound_2557,Cc1cc(C)n2nc(C(=O)Nc3nnc(C4CC4)s3)nc2n1,116.53963184931318,88.13636363636364
compound_1198,CC1CC(C)CN(C(=O)CSc2nnc(-c3cccs3)o2)C1,135.74845454011816,68.74308300395256
compound_1028,CC(=O)c1c(C(C)=O)c(C)n(Cc2ccc3c(c2)OCO3)c1C,80.06651058927135,58.23913043478261
compound_0820,c1ccc(-c2cnn3c(-c4ccccc4)cnc3n2)cc1,46.13446805171637,72.0
compound_1039,Cc1cc(-c2nnc(SCC(=O)N3C(C)CCCC3C)o2)no1,94.79484693957914,72.6195652173913
compound_2210,CCCSc1nnc2c(n1)OC(C)Nc1ccccc1-2,58.161191102613294,61.10526315789473
compound_1694,COC(=O)c1ccc(C2OCCc3cc(OC)c(OC)cc32)cc1,40.0702341394617,71.23
compound_0353,OC(COc1ccccc1Br)Cn1cnc2ccccc21,144.12217536321145,60.0
compound_0607,O=C(Nc1ncnc2sc3c(c12)CCC3)c1ccco1,101.46743684079344,80.69411764705882
compound_2816,CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)C1c1ccccc1,79.87025273338988,79.71739130434783
compound_1383,O=C(c1cc(-c2ccc(O)cc2)on1)N1CCN(c2ccccc2)CC1,135.96905117926522,85.12820512820512
compound_2258,CCOc1ccc2[nH]c3c(N4CCCC4)ncnc3c2c1,92.03596558834543,81.26406926406928
compound_1559,Cc1ccc(CNC(=O)C2CNc3cc(C)ccc3O2)cc1,72.149426823712,66.27667984189723
compound_1503,CCCCc1nc2sc3c(NCCO)ncnc3c2c2c1CCC2,126.36043713107244,83.33333333333334
compound_1550,CC(=O)Nc1ccccc1C(=O)N1CCCCC1c1cccnc1,107.63284919250586,69.06666666666666
compound_0617,Cc1ccc(N2CC(NC(=O)N3CCC(C(N)=O)CC3)CC2=O)cc1,136.3966201152954,79.68
compound_0026,CCS(=O)(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,154.34563052764057,55.26315789473684
compound_2543,O=C(Nc1ccc2c(c1)OCO2)c1ncn(-c2ccccc2)n1,136.66992151231673,77.5549872122762
compound_2802,CC1CCc2c(sc3ncn(-n4cccc4)c(=O)c23)C1,51.74216468783713,106.0
compound_0300,CC1CCN(C(=O)Cn2nc(-c3ccc(Cl)cc3)ccc2=O)CC1,139.82241220485898,56.1
compound_1461,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)C2)cc1,90.91692556346408,57.80124223602484
compound_0410,O=C(NC1CCCCC1NC(=O)c1ccccc1)c1ccccc1,64.71304287377835,65.76923076923077
compound_0109,O=c1c2c(n(Cc3ccc(Cl)cc3)c3ncnn13)CCCC2,80.10458393414656,85.54112554112555
compound_0838,COC(=O)c1c(NC2OC(=O)c3ccccc32)sc(C)c1C,67.50919134017735,73.3090909090909
compound_2510,OC(COc1ccccc1F)Cn1cnc2ccccc21,134.1772589313713,60.0
compound_0757,OC(c1ccccc1)C(c1ccccc1)c1ccccn1,55.38659036322948,56.0
compound_1805,CCNS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,167.14416445166728,55.26315789473684
compound_1043,CCC(C)OC(=O)C1C(C)=NC2(O)c3ccccc3C(=O)C12O,25.3337469415026,91.90260869565218
compound_1765,CCC(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1,93.26325865574988,83.3596837944664
compound_0166,O=C(CCNS(=O)(=O)c1cccc2nonc12)NC1CCCC1,143.96225574813508,55.927536231884055
compound_0449,COC(=O)C1(C)Nc2ccccc2C(=O)N1c1ccccc1C,27.709945567244723,77.35177865612647
compound_1055,O=C(Cc1ccccc1F)NC1CCCc2ccccc21,119.8914881919784,64.472049689441
compound_2017,O=C(NCc1ccco1)C1CCCN1C(=O)Nc1ccc(Cl)cc1,149.88991415980723,68.12121212121212
compound_0855,Cc1nnc(SC2c3ccccc3-c3ccccc32)n(N)c1=O,27.72466371360364,85.63386727688787
compound_0115,CC1=C(C(=O)OCC2CCCO2)C(c2ccc(F)cc2)NC(=O)N1,93.6775556785892,73.01736111111111
compound_1887,CSc1nc2c(c(=O)n1CCc1ccccc1)SC(C)C2,91.55630619913757,66.21645021645021
compound_2473,Cc1ccc(CNC(=O)C2CC(=O)OC23CCCC3)c(C)c1,72.64310599924153,97.36363636363636
compound_1042,Cc1ccc2nc(N(Cc3cccnc3)C(=O)c3ccco3)sc2c1,177.4606841545226,80.0
compound_0642,Cn1c(=O)[nH]c(=O)c2c1nc1n2CCCN1c1cccc(Cl)c1,69.5966884762703,92.53089244851256
compound_2617,N#CC(C(=O)c1ccccc1Cl)c1nc2ccccc2[nH]1,93.94466302886916,64.0
compound_2339,O=C(c1cccc2nc3ccccc3nc12)N1CCOCC1,79.55825036526834,81.5930735930736
compound_1078,O=C1c2ccccc2NCN1CC(O)c1cccc2ccccc12,60.8768555624707,101.44927536231884
compound_0705,O=c1c2c3c(sc2ncn1CCc1ccccc1)CCC3,132.1285340015817,80.1948051948052
compound_1271,N#Cc1cnn2cc(-c3ncc(C(F)(F)F)cc3Cl)cnc12,47.7133413130447,57.0
compound_2368,CC1CCc2c(sc(NC(=O)c3ccccc3)c2C(N)=O)C1,136.90082735643415,72.77685950413223
compound_2137,Cc1ccc(N2CC(C(=O)NCC3CCCO3)CC2=O)cc1Cl,136.58936013872926,74.76588628762542
compound_0094,O=C(Nc1ccc2c(c1)CCC2)c1nc2ncccn2n1,126.9583604288059,80.52380952380952
compound_2963,CC(C(=O)c1ccccc1)n1nnc2ccccc2c1=O,85.51612222638221,64.0
compound_0241,COC(=O)c1cc(NC2OC(=O)c3ccccc32)cc(C(=O)OC)c1,69.41310736657941,73.23428571428572
compound_2285,CC1(C)C2CCC1(CS(=O)(=O)Nc1ccc(F)cc1)C(=O)C2,65.50155153046641,95.68
compound_2824,O=C(c1ccccc1)C(CC(=O)N1CCOCC1)c1ccccc1,85.04587441498178,63.84615384615385
compound_0993,N#Cc1nc(-c2ccccc2F)oc1NCC1CCCO1,91.48008790264112,64.28571428571428
compound_0343,CC1CCCC(NC(=O)CCN2C(=O)COc3ccccc32)C1C,103.62864776025228,74.28055555555555
compound_2501,O=C(Nc1ccc2c(c1)OCCO2)c1cncc(-c2cccs2)c1,130.7607881551396,78.85000000000001
compound_2770,COC(=O)c1nn(-c2cccc(C)c2)c2nc3ccccc3n12,75.15110601444651,84.0
compound_0492,Cc1ccc2oc(=O)n(CCc3noc(-c4cccs4)n3)c2c1,109.31709285246788,80.0
compound_2099,Cc1ccc2[nH]cc(CCNC(=O)C3CCCO3)c2c1,130.44684486694143,64.17391304347827
compound_2443,CCOc1ccc(N2CC(C(=O)N3CC(C)CC(C)C3)CC2=O)cc1,117.31719424098694,79.2
compound_2890,N#Cc1cc2cc3c(cc2nc1SCc1cccnc1)OCCO3,105.70772804268698,78.71428571428572
compound_1843,CC1(C)C(=O)C2(C(=O)Nc3cccc(C(F)(F)F)c3)CCC1C2,65.0013474261401,99.84615384615384
compound_0947,Cn1nc(C2CC2)cc1C(=O)NC12CC3CC(CC(C3)C1)C2,54.81601063223294,173.2840909090909
compound_0396,O=C(Nc1ccc2sccc2c1)C1COc2ccccc2O1,124.99094979414056,98.0909090909091
compound_2688,O=C(Nc1cccc(NC(=O)C2CCCO2)c1)c1ccco1,132.5768173603466,64.36363636363636
compound_1038,Cc1ccc(N2C(=O)c3[nH]nc(C)c3C2c2cccnc2)cc1,61.29238320965142,106.56521739130434
compound_2733,COc1ccc2cc3cc(C(=O)N4CCC(C)CC4)oc3nc2c1,123.11550600047026,90.39423076923076
compound_2044,O=C(NC1CC(=O)N(c2ccc3c(c2)OCCO3)C1)N1CCCC1,126.47624538734736,109.80769230769228
compound_2941,COc1ccc2cc3cc(C(=O)N4CCCC(C)C4)oc3nc2c1,119.73052631366616,111.39423076923076
compound_2319,CC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc12,138.1290053741454,60.0
compound_1798,O=C(Nc1nncs1)c1cc(-c2cccs2)nc2ccccc12,144.58922349355572,76.0
compound_2314,COc1ccccc1-n1ccc(=O)c2c1CC(C)(C)CC2=O,49.13455252081701,60.88636363636364
compound_0411,CC1CCCCC1NC(=O)COC(=O)c1ccc2ccccc2n1,143.6741199667435,69.62962962962963
compound_0826,Cc1c(NC2OC(=O)c3ccccc32)c(=O)n(-c2ccccc2)n1C,68.5559981268424,111.52
compound_1031,CC(C)COC(=O)C1C2C=CC3(CN(Cc4ccccc4)C(=O)C13)O2,46.35317016955877,144.13333333333333
compound_0800,O=S(=O)(c1ccc(N2CCCCC2)cc1)N1CCOCC1,112.07388590805226,56.57142857142857
compound_2470,CCc1cccc(C)c1NC1OC(=O)c2c1ccc(OC)c2OC,86.1286925150424,73.14
compound_1384,Cc1ccc(NC(=O)C2C3CC4OC(=O)C2C4C3)c(C)c1,38.05462616708451,119.5897435897436
compound_2177,Cc1cccc(N2CC(C)Cn3c2nc2c3c(=O)[nH]c(=O)n2C)c1,58.17886349354481,119.25
compound_0578,Cc1ccc2nc(-c3cccc(S(=O)(=O)N(C)C)c3)cn2c1,101.68480290015876,57.0
compound_1365,Cc1ccc(N2CC(C(=O)Nc3ccccn3)CC2=O)cc1C,127.16527509669731,71.47069943289225
compound_2970,Cc1c(CCC(=O)N2CCCC2)c(=O)oc2c(C)c(O)ccc12,122.77618912156166,58.33444816053512
compound_2499,CC1CCN(C(=O)CSc2nc3ccccc3c(=O)n2C)CC1,140.97517337184578,56.02608695652174
compound_2180,Cc1c(C(=O)NCc2ccc3c(c2)OCO3)oc2ccccc12,148.0009451620846,81.49068322981365
compound_0478,O=C(c1noc2c1CCCC2)N1CCN(c2ccc(F)cc2)CC1,124.2013523251758,89.23076923076923
compound_1439,Nc1nc2n(n1)C(c1ccccc1)CC(c1ccccc1)N2,61.14075081075489,99.40454545454544
compound_1303,c1cncc(-c2ncc(-c3ccncn3)c(-c3cccnc3)n2)c1,64.75327547062324,72.0
compound_1120,CCOc1ccc(-c2nn3c(-c4ccccn4)nnc3s2)cc1,113.47080151288448,76.0
compound_2586,CC1(C)OC(=O)N(CC(=O)Nc2cccc(C(F)(F)F)c2)C1(C)O,84.69176507456208,62.27272727272727
compound_1752,Cc1cc(=O)oc2cc(OCC(=O)N3CCc4ccccc4C3)ccc12,170.03312733028312,87.91420118343196
compound_1650,CC(C)CCn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,94.25212298445184,57.756521739130434
compound_2863,O=C(NC1C2CC3CC(C2)CC1C3)c1ccnn1C(F)F,52.58808442964215,116.53846153846152
compound_2082,CN1C(=O)C2(OCC(COc3ccc(Cl)cc3)O2)c2ccccc21,47.798782118806855,136.30434782608697
compound_2001,Cc1cccc(C(=O)OC2CCS(=O)(=O)c3sccc32)c1,65.0229295058107,76.06015037593986
compound_2057,CC(Sc1nnnn1C)C(=O)N1CCc2ccccc21,106.09020436711296,66.31111111111112
compound_1880,CC1CN(C(=O)Cn2nnc(-c3cccs3)n2)CC(C)O1,97.04742792035258,67.96190476190476
compound_0758,O=C(NCCc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,127.95477711889612,67.43478260869566
compound_0805,CC1CCc2c(sc3ncnc(N4CCOCC4)c23)C1,76.2153876648655,104.5
compound_0407,Cc1cccc(NS(=O)(=O)c2cc3c4c(c2)CCN4C(=O)CC3)c1,128.89294065678433,98.0
compound_0535,CNC(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,87.63842039590958,80.0
compound_2053,CC(Sc1nnc(-c2ccccc2)n1Cc1ccco1)C(N)=O,134.67587637477257,64.0
compound_0531,CN1C(=O)NC(c2ccc(O)cc2)C2=C1CN(c1ccccc1)C2=O,49.496736546027584,113.04
compound_2628,Cn1cccc1C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,134.8737378110117,61.68115942028986
compound_2029,c1ccc(-c2cn3nc(N4CCCCC4)sc3n2)cc1,88.5655288064379,78.75
compound_2812,O=C(NC1COC2C(OCc3ccccc3)COC12)C1CCC1,68.31905001299198,105.25487256371812
compound_2697,COc1ccc(OC)c(NC(=O)C23CCC(C)(C(=O)O2)C3(C)C)c1,84.67936117125898,98.16071428571428
compound_0902,Cc1cc2cc(CNS(=O)(=O)c3ccc(F)cc3)ccc2n1C,133.7621331900965,57.0
compound_2874,COc1ccc(CNC(=O)C23CCC(C2)C(C)(C)C3=O)cc1,77.47462696096807,87.012987012987
compound_2932,O=C(Cn1cnc2ccccc21)Nc1ccc2ccccc2c1,160.91911212037903,76.0
compound_0837,CCCn1c(=O)c2c(nc3n(CCC)c(C)cn23)n(C)c1=O,81.43074771457722,57.0
compound_2229,CC1CN(C(=O)CSc2nnc(-c3cccs3)o2)CC(C)O1,133.7864159337089,67.87878787878788
compound_1338,Cc1ccc2c(c1)N(CC(=O)N1CCCC1)C(=O)C(C)O2,83.28628640969059,73.39682539682539
compound_1554,CC1CCCCN1C(=O)Cn1cc(C(=O)C2CC2)c2ccccc21,128.6939600385478,114.33333333333334
compound_2035,Cc1ccc(NC(=O)C(Sc2nnnn2C)c2ccccc2)cc1,148.5504753799123,64.0
compound_1871,CC1CCCC(C)N1C(=O)COc1ccc2ccc(=O)oc2c1,116.72965955278616,73.11705685618729
compound_0697,O=c1c2cnn(-c3ccc(F)cc3)c2ncn1Cc1cccnc1,123.16550161891696,80.0
compound_2690,CCC(C)Nc1ncnc2c1cnn2-c1cccc(C)c1,105.59813405112313,64.0
compound_0546,c1ccc(-n2nnnc2-n2cnc3ccccc32)cc1,63.981007710803325,72.0
compound_2176,COc1ccc(C2C=C(c3cccnc3)Nc3nnnn32)cc1,43.05543311561069,96.46859903381645
compound_1501,Cc1c(Cl)c(C(=O)Nc2sc3c(c2C#N)CCC3)nn1C,90.67173583328362,57.78947368421052
compound_2022,O=C(COc1ncnc2sccc12)N1CCCc2ccccc21,144.61642409024,80.01242236024845
compound_0052,CC(NC(=O)Cn1nc(C(F)(F)F)cc1C1CC1)c1ccccc1,124.43844248688904,79.36458333333333
compound_1182,COc1ccc(C2CC(=O)c3cnc(NC(=O)C4CC4)nc3C2)cc1,107.92391185282732,112.36615384615384
compound_0885,CC(=O)Nc1cccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1,153.44522954906583,56.526315789473685
compound_1064,CC1Cc2ccccc2N1Cc1cc(=O)n2ccsc2n1,97.98979166816072,103.04761904761904
compound_2924,CN(C)C(=O)c1cn(-c2ccccc2)nc1-c1cc2ccccc2o1,103.51790663469434,84.0
compound_0468,Cc1ccc(NC(=O)C2CC(=O)Nc3ncnn32)cc1,66.59698439250002,66.6
compound_0708,O=C(Nc1ccccc1Cl)NC1CC(=O)N(c2ccc(F)cc2)C1,144.4465857128382,71.61250000000001
compound_2353,O=S(=O)(c1ccc(F)cc1)N1CCN(c2ccccc2F)CC1,133.3873752161454,59.00869565217391
compound_0965,Cc1cccn2c(=O)c3cc(C(=O)NCC4CCCO4)n(C)c3nc12,117.0989404573971,115.0688
compound_1562,O=C(CSc1ncnc2[nH]cnc12)NCC1CCCO1,114.68325785623674,59.73333333333333
compound_1773,COc1cccc2c1OC1(C)CC2NC(=O)N1c1ccc(F)c(F)c1,69.34129270461165,124.50782608695653
compound_1218,Cc1ccc2c(c1)N(CCCC(=O)NC1CCC(C)CC1)C(=O)CO2,133.03727488973627,56.95
compound_1938,O=C(NCc1cccnc1)c1cccc(S(=O)(=O)N2CCCC2)c1,177.77264358662714,55.37878787878788
compound_0217,CCOC(=O)C1CCN(c2ncnc3c2[nH]c2ccc(F)cc23)CC1,115.9634563157814,90.048
compound_1276,c1ccc(-c2nnc(-c3ccccn3)c(-c3ccccn3)n2)nc1,49.1233237339474,72.0
compound_0433,COc1ccc(NC(=O)Cn2cc(C(=O)C3CC3)c3ccccc32)cc1,164.9187792280364,87.91420118343196
compound_1499,CCOc1ccc(N2CC(C(=O)NC3CCCCC3)CC2=O)cc1,137.65562249559775,71.6
compound_0861,Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)c1C,148.6059635050785,90.22222222222224
compound_1847,c1ccc(-n2ncc3c(N4CCOCC4)ncnc32)cc1,100.8149437624705,77.41353383458647
compound_0494,O=C(OC1CCCCC1=O)c1ccc2c(c1)OCCO2,70.61832902687007,67.1590909090909
compound_2728,CC1CN(c2nc(NC3CCCCC3)c3cnn(C)c3n2)CC(C)O1,93.80846500591902,114.75483870967744
compound_0111,CC(NC(=O)Cn1nc(C(F)(F)F)cc1C1CC1)C(C)(C)C,81.07500623443448,56.83216783216783
compound_1628,CCOc1ccc(C(=O)C(C)n2cnc3c(=O)[nH]c(=O)n(C)c32)cc1,89.92027579547867,76.0
compound_2400,COC(=O)c1cn(NC(=O)C2CCC(C)CC2)c(=O)c2ccccc12,90.88972045393662,60.08
compound_2426,COc1ccc(-c2cc(C(F)(F)F)n(-c3cc(C)nc(N)n3)n2)cc1,73.372030132582,60.0
compound_1651,O=C(NCCc1nc2ccccc2[nH]1)c1nc(-c2cccs2)no1,147.299830484992,76.0
compound_2577,O=C(COc1ccc2c(c1)CCC2)Nc1nnc(C2CC2)s1,158.919362665286,83.20948616600789
compound_1817,O=C(Nc1ccccc1N1CCCCC1)c1ccc2c(c1)OCCO2,160.90972201066438,83.88148148148147
compound_0259,Cn1nnnc1SCC(=O)C12CC3CC(CC(C3)C1)C2,60.74365901664661,116.3076923076923
compound_1854,O=C(COC(=O)c1ccc2c(c1)OCO2)Nc1ccc2c(c1)OCO2,161.28222005943988,82.72
compound_0924,Cn1c(CS(=O)(=O)c2ccc(Cl)cc2)c(C#N)c2ccccc21,89.65846967826229,57.0
compound_2354,CN(Cc1ccco1)C(=O)C1CCC(=O)N1Cc1ccc(F)cc1,108.16374270486924,71.1875
compound_0943,COC(=O)Nc1ccc(S(=O)(=O)NCC2CC3C=CC2C3)cc1,90.956580835974,77.44423440453687
compound_1832,Cc1nc(NCC2CCCO2)c2nnn(Cc3ccccc3)c2n1,118.71684492431312,99.4861111111111
compound_1600,Cc1c(-c2ccccc2)noc1-n1nnc2ccccc2c1=O,56.13691067843553,80.0
compound_0507,CCOc1ccc(S(=O)(=O)n2cc(C)nc2CC)c2ccccc12,108.9111021629302,57.0
compound_0853,Cc1ccc2cnn(CC(=O)N3CCc4ccccc4C3)c2c1,123.99827347349544,84.13043478260869
compound_2238,O=C(COC(=O)c1ccc(-c2ccccc2)cc1)NCC1CCCO1,152.4458723083482,63.69230769230769
compound_0613,Cc1ccc(C(O)c2cnc(C)n2Cc2ccccc2)cc1,75.98805695208786,64.0
compound_2041,Cc1nn(C(=O)CCC(=O)N2CCCCC2)c2c1C1C(C2)C1(C)C,46.18335706469959,130.36363636363637
compound_0101,Cc1nnc2sc(-c3cccc(NC(=O)c4cccnc4)c3)nn12,153.0131241111652,80.0
compound_0175,CS(=O)(=O)N1CCN(C(=O)COc2ccc3ccccc3c2)CC1,153.53801531531212,58.434782608695656
compound_2064,CN(C(=O)COc1ncnc2sc3c(c12)CCC3)C1CCCCC1,138.00735829220577,89.3103448275862
compound_2444,CC(=O)Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,78.27670050838354,122.1159420289855
compound_2567,COc1ccccc1C1C(C(=O)OC(C)C)=C(C)Nc2ncnn21,101.83860417796666,73.1086956521739
compound_1530,CCc1cccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1,120.0017063761988,57.0
compound_0694,c1ccc(-n2ncc3c(Nn4cnnc4)ncnc32)cc1,79.18557915947844,72.0
compound_1828,CCC1CCc2c(sc(NC(=O)c3cccnc3)c2C#N)C1,123.47619992083612,68.300395256917
compound_2154,Cc1ccc(C(=O)N2CCC(c3nc(-c4ccccc4)no3)CC2)cc1,149.3554889820844,85.98290598290598
compound_1177,COC(=O)C1=C(C)Nc2ncnn2C1c1cccc(Br)c1,100.8056677525985,69.33333333333333
compound_2174,O=S(=O)(c1cccc2cccnc12)N1CCC(n2cccc2)CC1,109.57931824081862,90.84782608695652
compound_0620,CCC(c1nc2c3cnn(C)c3ncn2n1)n1nc(C)c(Cl)c1C,57.44372022022443,115.0
compound_2179,Cc1nc(-c2c(-c3ccc(O)cc3O)n[nH]c2C(F)(F)F)cs1,41.8364441858517,60.0
compound_0897,O=C(Nc1nnc(C2CC2)s1)c1ccc2c(c1)OCO2,129.76574451257784,81.81176470588235
compound_2102,Cc1ccc(S(=O)(=O)n2ccn3c(=O)cc(C)nc23)cc1,63.491922604918,57.0
compound_0912,O=S(=O)(c1ccccc1)N1CCCC1c1cccnc1,83.34829513612245,69.05263157894737
compound_1689,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCCCCC3)ccc21,150.54857739052423,61.8840579710145
compound_2485,CC(Oc1cccc(Cl)c1)c1ccnc2nc(N)nn12,94.99556747382792,64.0
compound_2727,O=C(c1cccc(S(=O)(=O)NCc2ccccc2)c1)N1CCCC1,170.41137417133095,55.43478260869565
compound_1035,CCC(C(=O)Nc1cc(C)on1)c1nc2ccccc2o1,88.13456884675253,64.0
compound_0142,COc1ccc2nc(Nc3ncc4c(n3)CCCC4=O)nc(C)c2c1,109.97043119306836,87.94434782608695
compound_1351,Cc1cc(C(F)F)n2ncc(C(=O)N3CCC(C(N)=O)CC3)c2n1,112.55595141551784,62.39772727272727
compound_0426,COc1cc(C(=O)NC2CCCc3ccccc32)cc(OC)c1OC,119.14941199119082,72.02962962962964
compound_0220,N#Cc1c(NC(=O)c2noc3c2CCCC3)sc2c1CCC2,117.27305576464052,88.85375494071147
compound_0527,O=c1c(-c2cscn2)c(C(F)(F)F)oc2cc(O)ccc12,44.69104154812897,57.0
compound_2846,Cc1ccccc1C(=O)Nc1nnc(-c2ccc3c(c2)OCCO3)o1,145.70212211560468,82.74285714285713
compound_0955,COc1ccccc1NC(=O)C1C(=O)CN(c2ccccc2)C1=O,59.28270031347548,70.42857142857143
compound_1627,Cc1ccc(S(=O)(=O)N2CCc3cccc4c3C2CC(=O)N4)cc1,30.51490620848486,121.0
compound_0899,Nn1c(SCc2cccc3ccccc23)nnc1-c1ccncc1,157.58094937199792,76.0
compound_1061,CC1=C(C(=O)OCC2CCCO2)C(c2ccccc2F)NC(=O)N1,79.04527930540483,73.01736111111111
compound_0618,CC(NC(=O)c1cccnc1)C12CC3CC(CC(C3)C1)C2,79.45650217374968,138.0
compound_2925,O=C(C1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCOCC1,137.24009949966836,59.51478260869565
compound_1466,Cc1cccc(NC(=O)C2C(=O)NC3(C)CC2c2ccccc2O3)c1,77.3988709272913,120.66153846153846
compound_0338,COc1ccc2c(c1)[nH]c1c(N3CCCC3)ncnc12,81.36685769241929,81.7
compound_0375,CC(C)OCCCNc1ncc2c(n1)CC(c1cccs1)CC2=O,114.2165983219334,66.66666666666667
compound_0982,CC(=O)Nc1cccc(NC(=O)C2CC(=O)N(C3CCCCC3)C2)c1,124.08680158031974,76.01931034482759
compound_2598,Cc1ccc(S(=O)(=O)N2C(=O)CCC2C(=O)N2CCCC2)cc1,82.32074696659285,83.71014492753623
compound_0772,CC1CCc2onc(-c3nnc(-c4cccs4)o3)c2C1,61.58282110533803,100.6
compound_0581,CCn1c(SCC(=O)N2CCCC(C)C2)nnc1-c1ccncc1,163.44454042358888,68.35897435897436
compound_0289,Cc1ccccc1Cn1cc(NC(=O)c2noc3c2CCCC3)cn1,165.6243123005495,84.864
compound_0369,CC1=C(C(=O)N2CCOCC2)C(c2cccs2)NC(=O)N1,49.73019343698428,69.33333333333333
compound_1094,CCn1cc(NC(=O)c2noc3c2CCCC3)c(C(=O)OC)n1,100.68614909683436,55.03162055335968
compound_1128,O=C(CCn1nc(C(F)(F)F)cc1C1CC1)NC1CCCCC1,105.74956970159351,62.04968944099379
compound_2948,CC12CCC(C(=O)NC3CCCCC3)(CC1=O)C2(C)C,41.10902877426355,97.3875
compound_0639,COC(=O)C(C)n1cnc2scc(-c3ccc(Cl)cc3)c2c1=O,102.44560613221718,72.0
compound_1249,O=C(NCc1ccco1)c1cc(-c2cccnc2)nc2ccccc12,154.667421943823,76.0
compound_0047,O=C(NCc1ccc(F)cc1)C1CCC(=O)N1C1CCCC1,74.21383407266437,71.60839160839161
compound_1909,Cc1ccc(CCN2CC(C(=O)NCc3ccco3)CC2=O)cc1,159.88958513687604,66.92307692307692
compound_0709,N#Cc1c2c(c(NCCCO)n3c1nc1ccccc13)CCC2,85.04929052911733,83.91304347826086
compound_0611,Nc1nc2c(ncn2S(=O)(=O)c2ccc(Cl)cc2)c(=O)[nH]1,55.86383308031809,57.0
compound_1239,CC(Oc1cccc(Cl)c1)c1nc(-c2ccncc2)no1,122.6787945702041,60.0
compound_2378,CCOc1ccccc1NC(=O)C1(C)Cc2ccccc2C(=O)O1,101.42181560154071,74.375
